model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
google/gemma-3-1b-it,"In the year 3000, humans will",0,6060, handle,1,69374,65438,1,2,1,14.479891777038574
google/gemma-3-1b-it,"In the year 3000, humans will",0,6204,miss,1,152234,157490,1,11,1,16.560489654541016
google/gemma-3-1b-it,"In the year 3000, humans will",0,6254, tor,1,78050,97746,1,3,1,15.496831893920898
google/gemma-3-1b-it,"In the year 3000, humans will",0,6478, session,1,16163,6949,1,2,1,12.296102523803711
google/gemma-3-1b-it,"In the year 3000, humans will",0,6486, Sur,1,9267,6536,1,8,1,12.781476020812988
google/gemma-3-1b-it,"In the year 3000, humans will",0,6540, culture,1,22759,6473,1,2,1,11.757624626159668
google/gemma-3-1b-it,"In the year 3000, humans will",0,6541, capacity,1,11373,3606,1,2,1,12.09022045135498
google/gemma-3-1b-it,"In the year 3000, humans will",0,7568,pop,1,4304,6970,1,2,1,12.420781135559082
google/gemma-3-1b-it,"In the year 3000, humans will",0,7652,enz,1,31441,42391,1,11,1,13.93655014038086
google/gemma-3-1b-it,"In the year 3000, humans will",0,7808, moved,1,26638,15924,1,9,1,13.355069160461426
google/gemma-3-1b-it,"In the year 3000, humans will",0,7876, ven,1,27909,13746,1,11,1,14.311397552490234
google/gemma-3-1b-it,"In the year 3000, humans will",0,7902,double,1,93593,93584,1,2,1,15.964665412902832
google/gemma-3-1b-it,"In the year 3000, humans will",0,8021,allow,1,52762,26733,1,11,1,14.078222274780273
google/gemma-3-1b-it,"In the year 3000, humans will",0,8313, Kh,1,1411,1821,1,2,1,12.312905311584473
google/gemma-3-1b-it,"In the year 3000, humans will",0,8448, interval,1,53912,42607,1,11,1,14.968236923217773
google/gemma-3-1b-it,"In the year 3000, humans will",0,9166, vez,1,56832,46583,1,11,1,15.569061279296875
google/gemma-3-1b-it,"In the year 3000, humans will",0,9208,These,2,100910,69414,2,2,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,9415,Eng,1,30286,52600,1,2,1,15.186556816101074
google/gemma-3-1b-it,"In the year 3000, humans will",0,9438,dt,1,39239,66561,1,11,1,15.003179550170898
google/gemma-3-1b-it,"In the year 3000, humans will",0,9577, tou,2,110358,152349,2,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,9697, feedback,1,177190,131970,1,11,1,16.459880828857422
google/gemma-3-1b-it,"In the year 3000, humans will",0,9744, village,1,2215,9112,1,2,1,12.477676391601562
google/gemma-3-1b-it,"In the year 3000, humans will",0,10480,match,1,25318,27266,1,2,1,13.700614929199219
google/gemma-3-1b-it,"In the year 3000, humans will",0,10702, Gi,1,3526,1502,1,9,1,12.638657569885254
google/gemma-3-1b-it,"In the year 3000, humans will",0,10746,"""));",1,98843,57064,1,2,1,14.118752479553223
google/gemma-3-1b-it,"In the year 3000, humans will",0,10770, Thank,1,4217,9152,1,2,1,12.413253784179688
google/gemma-3-1b-it,"In the year 3000, humans will",0,11055, charged,1,44307,35168,1,11,1,14.471135139465332
google/gemma-3-1b-it,"In the year 3000, humans will",0,11278, aid,1,12027,33142,1,2,1,13.137643814086914
google/gemma-3-1b-it,"In the year 3000, humans will",0,11397, dal,1,9536,12659,1,10,1,13.82575798034668
google/gemma-3-1b-it,"In the year 3000, humans will",0,11526,BI,1,30839,31853,1,11,1,14.71166706085205
google/gemma-3-1b-it,"In the year 3000, humans will",0,11664,unes,1,64009,68862,1,11,1,14.868796348571777
google/gemma-3-1b-it,"In the year 3000, humans will",0,11668,username,8,184619,237734,5,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,11699, eleg,1,77730,34245,1,11,1,14.907441139221191
google/gemma-3-1b-it,"In the year 3000, humans will",0,11833,aders,1,56976,52682,1,11,1,14.407007217407227
google/gemma-3-1b-it,"In the year 3000, humans will",0,12248, Environment,1,42626,92744,1,11,1,15.671452522277832
google/gemma-3-1b-it,"In the year 3000, humans will",0,12396, findings,1,166305,167450,1,11,1,15.28154468536377
google/gemma-3-1b-it,"In the year 3000, humans will",0,12429,wait,1,69989,45147,1,11,1,14.612506866455078
google/gemma-3-1b-it,"In the year 3000, humans will",0,12708, vie,1,58381,103970,1,11,1,16.58468246459961
google/gemma-3-1b-it,"In the year 3000, humans will",0,12730, Support,1,22402,27478,1,2,1,13.873684883117676
google/gemma-3-1b-it,"In the year 3000, humans will",0,12800, remained,1,2068,2394,1,1,1,10.98521900177002
google/gemma-3-1b-it,"In the year 3000, humans will",0,13080,inds,5,182235,200531,2,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,13225, kont,1,93114,162011,1,11,1,15.847576141357422
google/gemma-3-1b-it,"In the year 3000, humans will",0,13331,upload,1,13640,65520,1,11,1,15.66029167175293
google/gemma-3-1b-it,"In the year 3000, humans will",0,13406,iral,1,139149,162833,1,11,1,16.497119903564453
google/gemma-3-1b-it,"In the year 3000, humans will",0,13482, infection,1,1464,12479,1,2,1,11.854401588439941
google/gemma-3-1b-it,"In the year 3000, humans will",0,13547, Egypt,1,4272,11306,1,9,1,12.995179176330566
google/gemma-3-1b-it,"In the year 3000, humans will",0,13916, foundation,1,10263,2112,1,2,1,12.225724220275879
google/gemma-3-1b-it,"In the year 3000, humans will",0,14180, dann,1,86675,98406,1,11,1,15.070027351379395
google/gemma-3-1b-it,"In the year 3000, humans will",0,14226,nia,1,74062,76195,1,11,1,15.94011116027832
google/gemma-3-1b-it,"In the year 3000, humans will",0,14440, inflation,1,20818,22348,1,7,1,12.79439926147461
google/gemma-3-1b-it,"In the year 3000, humans will",0,14512, reserved,1,69673,46743,1,11,1,14.825512886047363
google/gemma-3-1b-it,"In the year 3000, humans will",0,14611, outer,1,33565,17708,1,6,1,12.748028755187988
google/gemma-3-1b-it,"In the year 3000, humans will",0,14937,"{""",5,217088,215951,5,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,14966, metric,5,179223,173820,3,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,15765,theless,1,191892,174303,1,11,1,16.2525577545166
google/gemma-3-1b-it,"In the year 3000, humans will",0,15835,ikt,4,135435,118463,5,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,15941, respective,1,146789,136726,1,11,1,15.21865177154541
google/gemma-3-1b-it,"In the year 3000, humans will",0,16603,including,1,24243,12848,1,2,1,13.540324211120605
google/gemma-3-1b-it,"In the year 3000, humans will",0,16916,rice,1,20777,25549,1,11,1,13.889920234680176
google/gemma-3-1b-it,"In the year 3000, humans will",0,17349,kor,1,15708,38378,1,10,1,13.873172760009766
google/gemma-3-1b-it,"In the year 3000, humans will",0,17379, rol,1,86558,76915,1,11,1,16.405323028564453
google/gemma-3-1b-it,"In the year 3000, humans will",0,17564, Zealand,1,7372,3435,1,4,1,12.16468334197998
google/gemma-3-1b-it,"In the year 3000, humans will",0,17623,Li,1,27191,15242,1,2,1,13.779353141784668
google/gemma-3-1b-it,"In the year 3000, humans will",0,17672,ricts,1,133019,96813,1,11,1,14.727206230163574
google/gemma-3-1b-it,"In the year 3000, humans will",0,17726, commands,1,19358,8720,1,2,1,12.322425842285156
google/gemma-3-1b-it,"In the year 3000, humans will",0,18325,Driver,3,115401,95837,3,3,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,18815, algo,2,162087,174221,2,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,18819,desc,2,180500,124815,2,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,18899, gravity,1,138258,95979,1,11,1,15.251880645751953
google/gemma-3-1b-it,"In the year 3000, humans will",0,19387, arbitrary,4,231716,234357,5,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,19474,vc,4,165388,179210,5,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,19865, Ever,1,65107,46276,1,11,1,15.862889289855957
google/gemma-3-1b-it,"In the year 3000, humans will",0,20278, volumes,1,2434,8194,1,7,1,12.828734397888184
google/gemma-3-1b-it,"In the year 3000, humans will",0,20443,phenyl,1,59999,96922,1,11,1,15.234169960021973
google/gemma-3-1b-it,"In the year 3000, humans will",0,20612,amping,4,215011,173747,2,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,20792, Gree,1,121756,125764,1,11,1,16.13203239440918
google/gemma-3-1b-it,"In the year 3000, humans will",0,21073,IDE,4,113182,163377,6,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,21434,jos,1,34852,62963,1,11,1,15.485930442810059
google/gemma-3-1b-it,"In the year 3000, humans will",0,21553,pus,1,68658,99295,1,11,1,14.696368217468262
google/gemma-3-1b-it,"In the year 3000, humans will",0,21976, PRIM,6,145884,182756,6,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,21988, situated,1,5582,8729,1,2,1,12.933147430419922
google/gemma-3-1b-it,"In the year 3000, humans will",0,21989, historia,1,38281,93198,1,11,1,15.268757820129395
google/gemma-3-1b-it,"In the year 3000, humans will",0,22037,symbol,4,175155,175859,2,11,1,
google/gemma-3-1b-it,"In the year 3000, humans will",0,22175,ipheral,1,130146,161926,1,11,1,15.845062255859375
google/gemma-3-1b-it,"In the year 3000, humans will",0,22358, Gib,1,82339,109586,1,11,1,16.090900421142578
google/gemma-3-1b-it,"In the year 3000, humans will",0,22454, describing,1,66779,50902,1,2,1,14.302682876586914
google/gemma-3-1b-it,"In the year 3000, humans will",0,22504,social,1,14987,18584,1,3,1,13.39328384399414
google/gemma-3-1b-it,"In the year 3000, humans will",8,322,T,2907,246362,246294,2683,2954,2880,
google/gemma-3-1b-it,"In the year 3000, humans will",8,605,us,4,52504,42775,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,806,ous,4,173977,116561,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,850, app,3,47249,89176,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1049,inal,3,33202,24641,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1143,cept,4,118452,124092,4,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1176, said,6,190483,180872,5,9,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1240,riv,5,98252,130488,5,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1276, Re,4,113572,63139,4,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1382, aut,3,18268,10011,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1417,wn,5,46849,156066,5,5,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1428, equ,4,66897,51640,4,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1844,uf,4,82947,65889,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1911, var,3,18382,17729,3,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,1916,rc,3,73082,56969,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,2048, prote,4,33659,16107,4,5,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,2124,++,4,71411,38133,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,2233, invest,3,19940,42400,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,2247, put,3,72910,27145,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,2423,ino,4,68380,62882,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,2582,EXT,4,44738,29213,4,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,2669,ending,5,120231,118641,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,2802, access,5,168338,197722,5,5,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,3155, house,4,58884,79205,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,3210, thing,5,214502,171248,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,3631,font,4,96734,34094,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,3633,aur,4,106759,57951,4,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,3803, God,3,64558,66867,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,3834,At,7,187772,206812,7,11,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,4111,idge,4,55039,52908,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,4340,OC,3,16175,10880,3,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,4648, tim,4,18058,58385,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,4680, cand,5,127737,129653,5,8,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,4754,My,5,186949,126115,5,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,4981, status,5,132150,109757,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,5083, dro,4,53622,41117,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,5380, va,3,23250,58558,3,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,5512, pun,4,38062,49275,4,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,5628, located,4,167803,118905,4,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,5732, nicht,3,14915,70732,3,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,5912, See,4,166117,128052,4,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,6060, handle,5,192053,177862,5,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,6204,miss,5,137134,115252,5,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,6254, tor,19,229822,223691,20,26,7,
google/gemma-3-1b-it,"In the year 3000, humans will",8,6478, session,6,200387,181667,6,9,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,6486, Sur,4,86305,64022,4,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,6540, culture,5,202776,159576,5,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,6541, capacity,4,129716,91236,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,7568,pop,5,110982,174765,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,7652,enz,5,135622,141357,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,7808, moved,7,182656,180332,6,11,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,7876, ven,4,30955,24666,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,7902,double,5,115864,96108,5,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,8021,allow,5,158688,149436,5,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,8313, Kh,4,30246,42750,4,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,8448, interval,2,4785,7014,2,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,9166, vez,5,99978,79558,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,9208,These,4,127701,110953,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,9415,Eng,4,46650,54995,4,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,9438,dt,2,5116,3717,2,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,9577, tou,7,116151,129563,7,11,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,9697, feedback,7,219990,204764,6,12,4,
google/gemma-3-1b-it,"In the year 3000, humans will",8,9744, village,8,108308,150443,7,12,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,10480,match,4,89307,80843,4,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,10702, Gi,7,102892,80575,7,11,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,10746,"""));",3,84366,73483,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,10770, Thank,4,104733,155760,4,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,11055, charged,5,167234,182070,5,10,4,
google/gemma-3-1b-it,"In the year 3000, humans will",8,11278, aid,4,37940,74792,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,11397, dal,5,58658,100736,5,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,11526,BI,3,25543,20454,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,11664,unes,4,47364,47984,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,11668,username,8,116628,151804,8,14,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,11699, eleg,7,169278,112043,6,10,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,11833,aders,5,138375,132872,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,12248, Environment,5,67429,100258,5,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,12396, findings,8,195559,161028,8,11,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,12429,wait,4,66846,80174,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,12708, vie,4,23962,57897,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,12730, Support,6,147600,189479,6,8,4,
google/gemma-3-1b-it,"In the year 3000, humans will",8,12800, remained,3,69061,41361,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,13080,inds,5,108403,97573,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,13225, kont,3,11368,14058,3,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,13331,upload,4,21697,57819,4,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,13406,iral,3,43732,34517,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,13482, infection,4,35371,77783,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,13547, Egypt,4,64717,122655,4,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,13916, foundation,9,210853,175058,9,13,4,
google/gemma-3-1b-it,"In the year 3000, humans will",8,14180, dann,7,142423,176395,6,10,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,14226,nia,8,176589,182437,8,12,4,
google/gemma-3-1b-it,"In the year 3000, humans will",8,14440, inflation,4,55203,47070,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,14512, reserved,5,175693,133877,5,8,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,14611, outer,5,165275,148645,4,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,14937,"{""",7,165963,199545,6,10,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,14966, metric,5,112371,132667,5,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,15765,theless,3,63458,35289,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,15835,ikt,4,49897,76649,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,15941, respective,22,246082,238200,21,34,13,
google/gemma-3-1b-it,"In the year 3000, humans will",8,16603,including,7,210069,196681,7,12,4,
google/gemma-3-1b-it,"In the year 3000, humans will",8,16916,rice,5,87757,80478,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,17349,kor,3,13290,17563,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,17379, rol,4,79056,39762,4,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,17564, Zealand,4,57035,59493,4,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,17623,Li,5,75374,41511,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,17672,ricts,9,206967,184993,9,13,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,17726, commands,4,89542,44770,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,18325,Driver,6,165125,122625,5,10,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,18815, algo,11,191298,205717,11,15,5,
google/gemma-3-1b-it,"In the year 3000, humans will",8,18819,desc,4,91587,52231,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,18899, gravity,4,172456,111225,4,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,19387, arbitrary,5,182618,194137,5,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,19474,vc,3,33789,23621,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,19865, Ever,4,69609,33577,4,7,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,20278, volumes,5,74541,144199,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,20443,phenyl,9,174449,197207,9,13,5,
google/gemma-3-1b-it,"In the year 3000, humans will",8,20612,amping,6,199584,183303,6,7,4,
google/gemma-3-1b-it,"In the year 3000, humans will",8,20792, Gree,10,193040,199866,10,18,6,
google/gemma-3-1b-it,"In the year 3000, humans will",8,21073,IDE,4,46626,91584,4,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,21434,jos,7,159354,177733,8,14,4,
google/gemma-3-1b-it,"In the year 3000, humans will",8,21553,pus,5,132486,137486,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,21976, PRIM,8,107088,93325,7,15,3,
google/gemma-3-1b-it,"In the year 3000, humans will",8,21988, situated,13,175602,201945,13,18,5,
google/gemma-3-1b-it,"In the year 3000, humans will",8,21989, historia,4,28481,85118,4,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,22037,symbol,3,19836,22346,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",8,22175,ipheral,12,156714,181470,11,19,5,
google/gemma-3-1b-it,"In the year 3000, humans will",8,22358, Gib,11,135132,169023,10,18,5,
google/gemma-3-1b-it,"In the year 3000, humans will",8,22454, describing,14,235659,241271,13,25,7,
google/gemma-3-1b-it,"In the year 3000, humans will",8,22504,social,3,35737,30103,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,322,T,3303,248794,248750,3213,3329,3315,
google/gemma-3-1b-it,"In the year 3000, humans will",17,605,us,3,38918,44151,3,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,806,ous,4,196565,187956,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,850, app,3,55874,58802,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1049,inal,2,27255,21884,2,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1143,cept,4,119026,124231,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1176, said,4,180190,195131,4,7,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1240,riv,4,69250,147530,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1276, Re,3,98705,70511,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1382, aut,3,27019,24337,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1417,wn,3,26521,102679,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1428, equ,4,101006,117020,4,8,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1844,uf,3,52094,28897,3,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1911, var,2,14654,13913,2,3,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,1916,rc,3,74024,85581,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,2048, prote,3,46828,48176,3,5,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,2124,++,3,95512,103161,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,2233, invest,3,27967,40233,3,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,2247, put,3,101255,55950,3,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,2423,ino,3,48208,69526,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,2582,EXT,3,38956,27613,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,2669,ending,4,107519,123725,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,2802, access,5,179931,163209,4,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,3155, house,3,65724,75268,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,3210, thing,4,212680,143068,4,5,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,3631,font,3,119994,54915,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,3633,aur,4,119821,83303,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,3803, God,3,78186,79888,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,3834,At,3,95413,97683,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,4111,idge,3,44031,30243,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,4340,OC,3,16493,9977,3,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,4648, tim,4,37303,117784,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,4680, cand,5,132001,93126,4,8,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,4754,My,3,150214,168321,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,4981, status,5,162468,189894,5,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,5083, dro,3,62374,71479,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,5380, va,3,21102,57119,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,5512, pun,4,71706,117029,4,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,5628, located,3,168774,92641,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,5732, nicht,3,23833,61111,3,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,5912, See,3,123972,94550,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,6060, handle,4,189940,191437,4,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,6204,miss,4,131559,138684,4,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,6254, tor,15,238949,223128,14,27,8,
google/gemma-3-1b-it,"In the year 3000, humans will",17,6478, session,6,212812,175630,5,11,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,6486, Sur,3,70945,73028,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,6540, culture,5,215316,202813,4,6,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,6541, capacity,3,141179,125438,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,7568,pop,4,120234,188361,4,5,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,7652,enz,3,113054,112831,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,7808, moved,5,185918,176522,5,10,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,7876, ven,4,63833,68922,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,7902,double,5,131361,106580,4,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,8021,allow,4,108377,67431,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,8313, Kh,3,24870,33154,3,6,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,8448, interval,2,5076,5517,2,3,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,9166, vez,4,115369,95114,4,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,9208,These,3,78176,83575,3,4,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,9415,Eng,3,19136,28772,3,5,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,9438,dt,2,5488,4657,2,3,2,
google/gemma-3-1b-it,"In the year 3000, humans will",17,9577, tou,6,119463,151206,6,11,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,9697, feedback,9,236220,234361,6,14,4,
google/gemma-3-1b-it,"In the year 3000, humans will",17,9744, village,10,121909,173884,9,12,3,
google/gemma-3-1b-it,"In the year 3000, humans will",17,10480,match,3,67484,54198,3,5,2,
